url,headword
http://www.stoa.org/sol-entries/iota/338,"Ἱματίδιον"
http://www.stoa.org/sol-entries/iota/339,"Ἱματισμένος"
http://www.stoa.org/sol-entries/iota/340,"Ἱματισμός"
http://www.stoa.org/sol-entries/iota/341,"Ἴμβρασος"
http://www.stoa.org/sol-entries/iota/342,"Ἴμβρος"
http://www.stoa.org/sol-entries/iota/343,"Ἱμαῖον ᾆσμα"
http://www.stoa.org/sol-entries/iota/344,"Ἱμαῖος"
http://www.stoa.org/sol-entries/iota/345,"Ἱμέρα"
http://www.stoa.org/sol-entries/iota/346,"Ἱμεραία"
http://www.stoa.org/sol-entries/iota/347,"Ἱμεραῖος"
http://www.stoa.org/sol-entries/iota/348,"Ἱμέριος"
http://www.stoa.org/sol-entries/iota/349,"Ἱμερίας"
http://www.stoa.org/sol-entries/iota/350,"Ἱμερόεντα"
http://www.stoa.org/sol-entries/iota/351,"Ἵμερος"
http://www.stoa.org/sol-entries/iota/352,"Ἱμερτής"
http://www.stoa.org/sol-entries/iota/353,"Ἱμερτός"
http://www.stoa.org/sol-entries/iota/354,"Ἱμείρω"
http://www.stoa.org/sol-entries/iota/355,"Ἱμητόν"
http://www.stoa.org/sol-entries/iota/356,"Ἱμονιά"
http://www.stoa.org/sol-entries/iota/357,"Ἱμονιοστρόφου μέλη"
http://www.stoa.org/sol-entries/iota/358,"Ἱμονιᾶν"
http://www.stoa.org/sol-entries/iota/359,"Ἱμῶσα"
http://www.stoa.org/sol-entries/iota/360,"Ἵνα"
http://www.stoa.org/sol-entries/iota/361,"Ἵνα"
http://www.stoa.org/sol-entries/iota/362,"Ἶνα"
http://www.stoa.org/sol-entries/iota/363,"Ἵνα μή σε βάψω βάμμα Σαρδινιακόν"
http://www.stoa.org/sol-entries/iota/364,"Ἵνα μὴ φάγῃ σκόροδα μηδὲ κυάμους"
http://www.stoa.org/sol-entries/iota/365,"Ἰνάρωνος"
http://www.stoa.org/sol-entries/iota/366,"Ἰνάσσω"
http://www.stoa.org/sol-entries/iota/367,"Ἰνάχειον ἄστυ"
http://www.stoa.org/sol-entries/iota/368,"Ἴνδακος"
http://www.stoa.org/sol-entries/iota/369,"Ἰνγρουσία"
http://www.stoa.org/sol-entries/iota/370,"Ἴνδακος"
http://www.stoa.org/sol-entries/iota/371,"Ἰνδάλλεται"
http://www.stoa.org/sol-entries/iota/372,"Ἰνδάλματα"
http://www.stoa.org/sol-entries/iota/373,"Ἰνδικτιὼν"
http://www.stoa.org/sol-entries/iota/374,"Ἰνδοί"
http://www.stoa.org/sol-entries/iota/375,"Ἰνδοὶ"
http://www.stoa.org/sol-entries/iota/376,"Ἶνες"
http://www.stoa.org/sol-entries/iota/377,"Εἰδῶ"
http://www.stoa.org/sol-entries/iota/378,"Ἰνίον"
http://www.stoa.org/sol-entries/iota/379,"Ἶνις"
http://www.stoa.org/sol-entries/iota/380,"Ἴνις"
http://www.stoa.org/sol-entries/iota/381,"Ἰνοῦς ἄχη"
http://www.stoa.org/sol-entries/iota/382,"Ἰνώ"
http://www.stoa.org/sol-entries/iota/383,"Ἰνωπός"
http://www.stoa.org/sol-entries/iota/384,"Ἴνωψ"
http://www.stoa.org/sol-entries/iota/385,"Ἰννοί"
http://www.stoa.org/sol-entries/iota/386,"Ἰνοῖ κρεμαμένῃ πρὸ ποδῶν Εὐριπίδου"
http://www.stoa.org/sol-entries/iota/387,"Ἴξαλος"
http://www.stoa.org/sol-entries/iota/388,"Ἷξε"
http://www.stoa.org/sol-entries/iota/389,"Ἰξευτής"
http://www.stoa.org/sol-entries/iota/390,"Ἰξιονίδης"
http://www.stoa.org/sol-entries/iota/391,"Ἰξίονος"
http://www.stoa.org/sol-entries/iota/392,"Ἰξιόεν"
http://www.stoa.org/sol-entries/iota/393,"Ἰξιῶδες"
http://www.stoa.org/sol-entries/iota/394,"Ἰξίων"
http://www.stoa.org/sol-entries/iota/395,"Ἴξιρος"
http://www.stoa.org/sol-entries/iota/396,"Ἰξός"
http://www.stoa.org/sol-entries/iota/397,"Ἰξύν"
http://www.stoa.org/sol-entries/iota/398,"Ἰόβακχος"
http://www.stoa.org/sol-entries/iota/399,"Ἰόβας"
http://www.stoa.org/sol-entries/iota/400,"Ἰοβάτης"
http://www.stoa.org/sol-entries/iota/401,"Ἰοβιανός"
http://www.stoa.org/sol-entries/iota/402,"Ἰόβις"
http://www.stoa.org/sol-entries/iota/403,"Ἰόβειοι"
http://www.stoa.org/sol-entries/iota/404,"Ἰοβόλος"
http://www.stoa.org/sol-entries/iota/405,"Ἰόδδας"
http://www.stoa.org/sol-entries/iota/406,"Ἰοδόκη"
http://www.stoa.org/sol-entries/iota/407,"Ἰόεντα σίδηρον"
http://www.stoa.org/sol-entries/iota/408,"Ἰοειδές"
http://www.stoa.org/sol-entries/iota/409,"Ἰοθόρ"
http://www.stoa.org/sol-entries/iota/410,"Ἰοκάστη"
http://www.stoa.org/sol-entries/iota/411,"Ἰόλαος"
http://www.stoa.org/sol-entries/iota/412,"Ἰόλεια"
http://www.stoa.org/sol-entries/iota/413,"Ἰόλη"
http://www.stoa.org/sol-entries/iota/414,"Ἰόμωρος"
http://www.stoa.org/sol-entries/iota/415,"Ἴον"
http://www.stoa.org/sol-entries/iota/416,"Ἴονθος"
http://www.stoa.org/sol-entries/iota/417,"Ἰόνιον πέλαγος"
http://www.stoa.org/sol-entries/iota/418,"Ἰόντες"
http://www.stoa.org/sol-entries/iota/419,"Ἰόπη"
http://www.stoa.org/sol-entries/iota/420,"Ἰόππη"
http://www.stoa.org/sol-entries/iota/421,"Ἰορδάνεια ῥεῖθρα"
http://www.stoa.org/sol-entries/iota/422,"Ἰορδάνης"
http://www.stoa.org/sol-entries/iota/423,"Ἰόρτιος"
http://www.stoa.org/sol-entries/iota/424,"Ἰοστέφανοι"
http://www.stoa.org/sol-entries/iota/425,"Ἰότητι"
http://www.stoa.org/sol-entries/iota/426,"Ἰού"
http://www.stoa.org/sol-entries/iota/427,"Ἰοῦ, ἰοῦ"
http://www.stoa.org/sol-entries/iota/428,"Ἰουβενάλιος"
http://www.stoa.org/sol-entries/iota/429,"Ἰούδας"
http://www.stoa.org/sol-entries/iota/430,"Ἰουδήθ"
http://www.stoa.org/sol-entries/iota/431,"Ἰουδήθ"
http://www.stoa.org/sol-entries/iota/432,"Ἰουθοῦγγοι"
http://www.stoa.org/sol-entries/iota/433,"Ἰουλιανός"
http://www.stoa.org/sol-entries/iota/434,"Ἰουλιανός"
http://www.stoa.org/sol-entries/iota/435,"Ἰουλιανός"
http://www.stoa.org/sol-entries/iota/436,"Ἰουλιανός"
http://www.stoa.org/sol-entries/iota/437,"Ἰουλιανός"
http://www.stoa.org/sol-entries/iota/438,"Ἰουλιανός"
http://www.stoa.org/sol-entries/iota/439,"Ἰουλία Αὐγούστα"
http://www.stoa.org/sol-entries/iota/440,"Ἰούλιος"
http://www.stoa.org/sol-entries/iota/441,"Ἰουλόπεζα"
http://www.stoa.org/sol-entries/iota/442,"Ἴουλος"
http://www.stoa.org/sol-entries/iota/443,"Ἴουλος"
http://www.stoa.org/sol-entries/iota/444,"Ἰούνιος"
http://www.stoa.org/sol-entries/iota/445,"Ἰοῦσαν"
http://www.stoa.org/sol-entries/iota/446,"Ἰουστινιανός"
http://www.stoa.org/sol-entries/iota/447,"Ἰουστινιανός"
http://www.stoa.org/sol-entries/iota/448,"Ἰουστῖνος"
http://www.stoa.org/sol-entries/iota/449,"Ἰουστῖνος"
http://www.stoa.org/sol-entries/iota/450,"Ἰοῦστος"
http://www.stoa.org/sol-entries/iota/451,"Ἰοφῶν"
http://www.stoa.org/sol-entries/iota/452,"Ἰοχέαιρα"
http://www.stoa.org/sol-entries/iota/453,"Ἰώ"
http://www.stoa.org/sol-entries/iota/454,"Ἰώ"
http://www.stoa.org/sol-entries/iota/455,"Ἰώ"
http://www.stoa.org/sol-entries/iota/456,"Ἰὼ Πρασιαὶ"
http://www.stoa.org/sol-entries/iota/457,"Ἰὼ"
http://www.stoa.org/sol-entries/iota/458,"Ἰωάβ"
http://www.stoa.org/sol-entries/iota/459,"Ἰωακείμ"
http://www.stoa.org/sol-entries/iota/460,"Ἰωάθαμ"
http://www.stoa.org/sol-entries/iota/461,"Ἰωάννης"
http://www.stoa.org/sol-entries/iota/462,"Ἰωαννίκιος"
http://www.stoa.org/sol-entries/iota/463,"Ἰωάννης"
http://www.stoa.org/sol-entries/iota/464,"Ἰωάννης"
http://www.stoa.org/sol-entries/iota/465,"Ἰωάννης"
http://www.stoa.org/sol-entries/iota/466,"Ἰωάννης"
http://www.stoa.org/sol-entries/iota/467,"Ἰωάννης"
http://www.stoa.org/sol-entries/iota/468,"Ἰωάννης"
http://www.stoa.org/sol-entries/iota/469,"Ἰωάννης"
http://www.stoa.org/sol-entries/iota/470,"Ἰώανος"
http://www.stoa.org/sol-entries/iota/471,"Ἰώβ"
http://www.stoa.org/sol-entries/iota/472,"Ἰωβηλαῖος"
http://www.stoa.org/sol-entries/iota/473,"Ἰωγή"
http://www.stoa.org/sol-entries/iota/474,"Ἰωδαέ"
http://www.stoa.org/sol-entries/iota/475,"Ἰώεσδρος"
http://www.stoa.org/sol-entries/iota/476,"Ἰωή"
http://www.stoa.org/sol-entries/iota/477,"Ἰωήλ"
http://www.stoa.org/sol-entries/iota/478,"Ἰωθάμ"
http://www.stoa.org/sol-entries/iota/479,"Ἰώθη"
http://www.stoa.org/sol-entries/iota/480,"Ἰώθων"
http://www.stoa.org/sol-entries/iota/481,"Ἰωκάς"
http://www.stoa.org/sol-entries/iota/482,"Ἰῶκά τε δακρυόεσσαν"
http://www.stoa.org/sol-entries/iota/483,"Ἰώ, κλάετ'"
http://www.stoa.org/sol-entries/iota/484,"Ἰῶλκα"
http://www.stoa.org/sol-entries/iota/485,"Ἰῶμαι"
http://www.stoa.org/sol-entries/iota/486,"Ἰώμενος"
http://www.stoa.org/sol-entries/iota/487,"Ἴων"
http://www.stoa.org/sol-entries/iota/488,"Ἰῶν"
http://www.stoa.org/sol-entries/iota/489,"Ἴων"
http://www.stoa.org/sol-entries/iota/490,"Ἰωνάθης"
http://www.stoa.org/sol-entries/iota/491,"Ἰωνᾶς"
http://www.stoa.org/sol-entries/iota/492,"Ἴωνες"
http://www.stoa.org/sol-entries/iota/493,"Ἰωνιά"
http://www.stoa.org/sol-entries/iota/494,"Ἰωνία"
http://www.stoa.org/sol-entries/iota/495,"Ἰωνικός"
http://www.stoa.org/sol-entries/iota/496,"Ἰωνίς"
http://www.stoa.org/sol-entries/iota/497,"Ἴωξις"
http://www.stoa.org/sol-entries/iota/498,"Ἰωράμ"
http://www.stoa.org/sol-entries/iota/499,"Ἰώραμος"
http://www.stoa.org/sol-entries/iota/500,"Ἰωρός"
http://www.stoa.org/sol-entries/iota/501,"Ἰωσαφάτ"
http://www.stoa.org/sol-entries/iota/502,"Ἰωσεδέκ"
http://www.stoa.org/sol-entries/iota/503,"Ἰώσηπος"
http://www.stoa.org/sol-entries/iota/504,"Ἰώσηπος"
http://www.stoa.org/sol-entries/iota/505,"Ἰωσήφ"
http://www.stoa.org/sol-entries/iota/506,"Ἰωσίας"
http://www.stoa.org/sol-entries/iota/507,"Ἰωσίας"
http://www.stoa.org/sol-entries/iota/508,"Ἰῶτα"
http://www.stoa.org/sol-entries/iota/509,"Ἰωτάπατα"
http://www.stoa.org/sol-entries/iota/510,"Ἰωτόμης"
http://www.stoa.org/sol-entries/iota/511,"Ἰώϋμος"
http://www.stoa.org/sol-entries/iota/512,"Ἰωχμός"
http://www.stoa.org/sol-entries/iota/513,"Ἴωψ"
http://www.stoa.org/sol-entries/iota/514,"Ἱππαγωγούς"
http://www.stoa.org/sol-entries/iota/515,"Ἱππάζεται"
http://www.stoa.org/sol-entries/iota/516,"Ἱππαλεκτρυόνος"
http://www.stoa.org/sol-entries/iota/517,"Ἱππαρχία"
http://www.stoa.org/sol-entries/iota/518,"Ἱππαρχίων ἄφωνος"
http://www.stoa.org/sol-entries/iota/519,"Ἵππαρχος"
http://www.stoa.org/sol-entries/iota/520,"Ἵππαρχος"
http://www.stoa.org/sol-entries/iota/521,"Ἵππαρχος"
http://www.stoa.org/sol-entries/iota/522,"Ἵππαρχος"
http://www.stoa.org/sol-entries/iota/523,"Ἵππαρχος"
http://www.stoa.org/sol-entries/iota/524,"Ἱππάρχου πίναξ"
http://www.stoa.org/sol-entries/iota/525,"Ἱππάς"
http://www.stoa.org/sol-entries/iota/526,"Ἱππαφέσεων"
http://www.stoa.org/sol-entries/iota/527,"Ἱππέας εἰς πεδίον προκαλῇ"
http://www.stoa.org/sol-entries/iota/528,"Ἵππεροι"
http://www.stoa.org/sol-entries/iota/529,"Ἶπες"
http://www.stoa.org/sol-entries/iota/530,"Ἵππευε"
http://www.stoa.org/sol-entries/iota/531,"Ἵππευμα"
http://www.stoa.org/sol-entries/iota/532,"Ἱππεύς"
http://www.stoa.org/sol-entries/iota/533,"Ἱππεία φάτνη"
http://www.stoa.org/sol-entries/iota/534,"Ἵππειον θράσος"
http://www.stoa.org/sol-entries/iota/535,"Ἱππιολόφος"
http://www.stoa.org/sol-entries/iota/536,"Ἱππείων ὁπλέων"
http://www.stoa.org/sol-entries/iota/537,"Ἱππεῖς"
http://www.stoa.org/sol-entries/iota/538,"Ἱππεῖς λευκοθώρακες"
http://www.stoa.org/sol-entries/iota/539,"Ἱππήλατον"
http://www.stoa.org/sol-entries/iota/540,"Ἱππημολγός"
http://www.stoa.org/sol-entries/iota/541,"Ἰπί"
http://www.stoa.org/sol-entries/iota/542,"Ἱππεία Ἀθηνᾶ"
http://www.stoa.org/sol-entries/iota/543,"Ἱππίας"
http://www.stoa.org/sol-entries/iota/544,"Ἱππίας"
http://www.stoa.org/sol-entries/iota/545,"Ἱππίας"
http://www.stoa.org/sol-entries/iota/546,"Ἱππική"
http://www.stoa.org/sol-entries/iota/547,"Ἱππιολόφος"
http://www.stoa.org/sol-entries/iota/548,"Ἱππιόθων"
http://www.stoa.org/sol-entries/iota/549,"Ἵππιος"
http://www.stoa.org/sol-entries/iota/550,"Ἴπνια"
http://www.stoa.org/sol-entries/iota/551,"Ἰπνοπλάσθαι"
http://www.stoa.org/sol-entries/iota/552,"Ἰπνός"
http://www.stoa.org/sol-entries/iota/553,"Ἱπποβότος"
http://www.stoa.org/sol-entries/iota/554,"Ἱππόβοτος"
http://www.stoa.org/sol-entries/iota/555,"Ἱπποδάμεια"
http://www.stoa.org/sol-entries/iota/556,"Ἱππόδαμοι"
http://www.stoa.org/sol-entries/iota/557,"Ἱπποδασείης"
http://www.stoa.org/sol-entries/iota/558,"Ἱπποθόων"
http://www.stoa.org/sol-entries/iota/559,"Ἱππόθωνος"
http://www.stoa.org/sol-entries/iota/560,"Ἱπποκόμος"
http://www.stoa.org/sol-entries/iota/561,"Ἱπποκόωντος"
http://www.stoa.org/sol-entries/iota/562,"Ἱππόλυτος"
http://www.stoa.org/sol-entries/iota/563,"Ἱππόλυτον μιμήσομαι"
http://www.stoa.org/sol-entries/iota/564,"Ἱπποκράτης"
http://www.stoa.org/sol-entries/iota/565,"Ἱπποκράτης"
http://www.stoa.org/sol-entries/iota/566,"Ἱπποκράτης"
http://www.stoa.org/sol-entries/iota/567,"Ἱπποκράτης"
http://www.stoa.org/sol-entries/iota/568,"Ἱπποκράται"
http://www.stoa.org/sol-entries/iota/569,"Ἱπποκράτης ζ#"
http://www.stoa.org/sol-entries/iota/570,"Ἱππομανές"
http://www.stoa.org/sol-entries/iota/571,"Ἱππομανῆ"
http://www.stoa.org/sol-entries/iota/572,"Ἱππόμαχος"
http://www.stoa.org/sol-entries/iota/573,"Ἱππομένης"
http://www.stoa.org/sol-entries/iota/574,"Ἵππον εἰς πεδίον ἄξεις"
http://www.stoa.org/sol-entries/iota/575,"Ἱππόπορνε"
http://www.stoa.org/sol-entries/iota/576,"Ἱπποποτάμιοι"
http://www.stoa.org/sol-entries/iota/577,"Ἵππος"
http://www.stoa.org/sol-entries/iota/578,"Ἵππος Νισαῖος"
http://www.stoa.org/sol-entries/iota/579,"Ἱπποσύνη"
http://www.stoa.org/sol-entries/iota/580,"Ἱπποστράτηγος"
http://www.stoa.org/sol-entries/iota/581,"Ἱππότης"
http://www.stoa.org/sol-entries/iota/582,"Ἰππούμενος"
http://www.stoa.org/sol-entries/iota/583,"Ἵππουριν"
http://www.stoa.org/sol-entries/iota/584,"Ἱπποφορβός"
http://www.stoa.org/sol-entries/iota/585,"Ἴπτω"
http://www.stoa.org/sol-entries/iota/586,"Ἵππῳ γηράσκοντι τὰ μείονα κύκλον ἐπίβαλλε"
http://www.stoa.org/sol-entries/iota/587,"Ἵππων"
http://www.stoa.org/sol-entries/iota/588,"Ἱππώναξ"
http://www.stoa.org/sol-entries/iota/589,"Ἵπταται"
http://www.stoa.org/sol-entries/iota/590,"Ἴπτω"
http://www.stoa.org/sol-entries/iota/591,"Ἵπυς"
http://www.stoa.org/sol-entries/iota/592,"Ἱρά"
http://www.stoa.org/sol-entries/iota/593,"Ἱρέων"
http://www.stoa.org/sol-entries/iota/594,"Ἱρεῖον"
http://www.stoa.org/sol-entries/iota/595,"Ἱρεῖς"
http://www.stoa.org/sol-entries/iota/596,"Ἱρή"
http://www.stoa.org/sol-entries/iota/597,"Ἰριδανός"
http://www.stoa.org/sol-entries/iota/598,"Ἶρις"
http://www.stoa.org/sol-entries/iota/599,"Ἶρις"
http://www.stoa.org/sol-entries/iota/600,"Ἶρος"
http://www.stoa.org/sol-entries/iota/601,"Ἱρῶν μηνίσας"
http://www.stoa.org/sol-entries/iota/602,"Ἵρτιος"
http://www.stoa.org/sol-entries/iota/603,"Ἴς"
http://www.stoa.org/sol-entries/iota/604,"Ἴσα"
http://www.stoa.org/sol-entries/iota/605,"Ἴσσα"
http://www.stoa.org/sol-entries/iota/606,"Ἰσαάκ"
http://www.stoa.org/sol-entries/iota/607,"Ἶσα βαίνων Πυθοκλεῖ"
http://www.stoa.org/sol-entries/iota/608,"Ἰσάγγελος"
http://www.stoa.org/sol-entries/iota/609,"Ἰσακίῳ"
http://www.stoa.org/sol-entries/iota/610,"Ἴσακος"
http://www.stoa.org/sol-entries/iota/611,"Ἴσαμεν"
http://www.stoa.org/sol-entries/iota/612,"Ἴσαν"
http://www.stoa.org/sol-entries/iota/613,"Ἴσανδρος"
http://www.stoa.org/sol-entries/iota/614,"Ἴσας δ' ὑσμίνῃ κεφαλὰς ἔχον"
http://www.stoa.org/sol-entries/iota/615,"Ἴσασι"
http://www.stoa.org/sol-entries/iota/616,"Ἴσαυροι"
http://www.stoa.org/sol-entries/iota/617,"Ἴσατο"
http://www.stoa.org/sol-entries/iota/618,"Ἰσδιγέρδης"
http://www.stoa.org/sol-entries/iota/619,"Ἰσραηλίτης"
http://www.stoa.org/sol-entries/iota/620,"Ἰσαῖος"
http://www.stoa.org/sol-entries/iota/621,"Ἰσσαῖος"
http://www.stoa.org/sol-entries/iota/622,"Ἰσαιών"
http://www.stoa.org/sol-entries/iota/623,"Ἴσαι ψῆφοι"
http://www.stoa.org/sol-entries/iota/624,"Ἴσαι ψῆφοι"
http://www.stoa.org/sol-entries/iota/625,"Ἶσαι ψῆφοι"
http://www.stoa.org/sol-entries/iota/626,"Ἰσηγορεῖ"
http://www.stoa.org/sol-entries/iota/627,"Ἰσηλίκων"
http://www.stoa.org/sol-entries/iota/628,"Ἴσημι"
http://www.stoa.org/sol-entries/iota/629,"Ἰσίδωρος"
http://www.stoa.org/sol-entries/iota/630,"Ἰσίδωρος"
http://www.stoa.org/sol-entries/iota/631,"Ἰσίδωρος"
http://www.stoa.org/sol-entries/iota/632,"Ἰσίδωρος"
http://www.stoa.org/sol-entries/iota/633,"Ἰσσικὸς κόλπος"
http://www.stoa.org/sol-entries/iota/634,"Ἰσσινίας"
http://www.stoa.org/sol-entries/iota/635,"Ἴσις"
http://www.stoa.org/sol-entries/iota/636,"Ἴσις"
http://www.stoa.org/sol-entries/iota/637,"Ἴσθι"
http://www.stoa.org/sol-entries/iota/638,"Ἴσθμια"
http://www.stoa.org/sol-entries/iota/639,"Ἰσθμικὴ πίτυς"
http://www.stoa.org/sol-entries/iota/640,"Ἰσθμός"
http://www.stoa.org/sol-entries/iota/641,"Ἰσκαριώτης"
http://www.stoa.org/sol-entries/iota/642,"Ἴσκεν"
http://www.stoa.org/sol-entries/iota/643,"Ἵσμα"
http://www.stoa.org/sol-entries/iota/644,"Ἰσμαήλ"
http://www.stoa.org/sol-entries/iota/645,"Ἰσμαρικὸς οἶνος"
http://www.stoa.org/sol-entries/iota/646,"Ἴσμεν"
http://www.stoa.org/sol-entries/iota/647,"Ἰσμηνίας"
http://www.stoa.org/sol-entries/iota/648,"Ἰσοδαίτης"
http://www.stoa.org/sol-entries/iota/649,"Ἰσοκλέης"
http://www.stoa.org/sol-entries/iota/650,"Ἰσμήνης"
http://www.stoa.org/sol-entries/iota/651,"Ἰσόκωλον"
http://www.stoa.org/sol-entries/iota/652,"Ἰσοκράτης"
http://www.stoa.org/sol-entries/iota/653,"Ἰσοκράτης"
http://www.stoa.org/sol-entries/iota/654,"Ἰσοκράτης"
http://www.stoa.org/sol-entries/iota/655,"Ἰσολογία"
http://www.stoa.org/sol-entries/iota/656,"Ἴσον"
http://www.stoa.org/sol-entries/iota/657,"Ἴσοξ"
http://www.stoa.org/sol-entries/iota/658,"Ἰσοπαλῆ"
http://www.stoa.org/sol-entries/iota/659,"Ἰσόπεδον"
http://www.stoa.org/sol-entries/iota/660,"Ἰσόρροπον"
http://www.stoa.org/sol-entries/iota/661,"Ἰσός"
http://www.stoa.org/sol-entries/iota/662,"Ἰσσός"
http://www.stoa.org/sol-entries/iota/663,"Ἰσοσθενής"
http://www.stoa.org/sol-entries/iota/664,"Ἰσοστάσιον"
http://www.stoa.org/sol-entries/iota/665,"Ἰσοτελεῖς"
http://www.stoa.org/sol-entries/iota/666,"Ἰσοτελεῖς"
http://www.stoa.org/sol-entries/iota/667,"Ἰσοτελὴς"
http://www.stoa.org/sol-entries/iota/668,"Ἰσότης φιλότης"
http://www.stoa.org/sol-entries/iota/669,"Ἰσουργός"
http://www.stoa.org/sol-entries/iota/670,"Ἰσοϋψεῖς"
http://www.stoa.org/sol-entries/iota/671,"Ἰσοφαρίζειν"
http://www.stoa.org/sol-entries/iota/672,"Ἰσοφωνία"
http://www.stoa.org/sol-entries/iota/673,"Ἰσοφυᾶ"
http://www.stoa.org/sol-entries/iota/674,"Ἰσοχειλεῖς"
http://www.stoa.org/sol-entries/iota/675,"Ἴσῳ ζυγῷ"
http://www.stoa.org/sol-entries/iota/676,"Ἰσωνία"
http://www.stoa.org/sol-entries/iota/677,"Ἴσωτο"
http://www.stoa.org/sol-entries/iota/678,"ἣ καὶ Ἰβηρία καὶ Ἑσπερία καλεῖται"
http://www.stoa.org/sol-entries/iota/679,"Ἰσραηλίτης"
http://www.stoa.org/sol-entries/iota/680,"Ἴστε"
http://www.stoa.org/sol-entries/iota/681,"Ἰστέον"
http://www.stoa.org/sol-entries/iota/682,"Ἵσταμαι"
http://www.stoa.org/sol-entries/iota/683,"Ἵστη"
http://www.stoa.org/sol-entries/iota/684,"Ἵστημι"
http://www.stoa.org/sol-entries/iota/685,"Ἱστία"
http://www.stoa.org/sol-entries/iota/686,"Ἱστιατορίαν"
http://www.stoa.org/sol-entries/iota/687,"Ἱστιαία"
http://www.stoa.org/sol-entries/iota/688,"Ἱστίαιτον"
http://www.stoa.org/sol-entries/iota/689,"Ἱστίον"
http://www.stoa.org/sol-entries/iota/690,"Ἱστίον σαπρόν"
http://www.stoa.org/sol-entries/iota/691,"Ἱστιορράφος"
http://www.stoa.org/sol-entries/iota/692,"Ἱστίοις"
http://www.stoa.org/sol-entries/iota/693,"Ἱστιοφόρος"
http://www.stoa.org/sol-entries/iota/694,"Ἱστοδόκη"
http://www.stoa.org/sol-entries/iota/695,"Ἱστοπέδη"
http://www.stoa.org/sol-entries/iota/696,"Ἱστορημέναι"
http://www.stoa.org/sol-entries/iota/697,"Ἱστορῆσαι"
http://www.stoa.org/sol-entries/iota/698,"Ἵστορι"
http://www.stoa.org/sol-entries/iota/699,"Ἱστορία"
http://www.stoa.org/sol-entries/iota/700,"Ἵστορος"
http://www.stoa.org/sol-entries/iota/701,"Ἱστός"
http://www.stoa.org/sol-entries/iota/702,"Ἴστω"
http://www.stoa.org/sol-entries/iota/703,"Ἱστῶκος"
http://www.stoa.org/sol-entries/iota/704,"Ἵστωρ"
http://www.stoa.org/sol-entries/iota/705,"Ἴστωρ"
http://www.stoa.org/sol-entries/iota/706,"Ἴστρος"
http://www.stoa.org/sol-entries/iota/707,"Ἴσχανα"
http://www.stoa.org/sol-entries/iota/708,"Ἴσχανδρος"
http://www.stoa.org/sol-entries/iota/709,"Ἰσχάνει"
http://www.stoa.org/sol-entries/iota/710,"Ἰσχανόωσα"
http://www.stoa.org/sol-entries/iota/711,"Ἰσχάς"
http://www.stoa.org/sol-entries/iota/712,"Ἴσχε"
http://www.stoa.org/sol-entries/iota/713,"Ἴσχενος"
http://www.stoa.org/sol-entries/iota/714,"Ἴσχεο"
http://www.stoa.org/sol-entries/iota/715,"Ἴσχεσθαι"
http://www.stoa.org/sol-entries/iota/716,"Ἰσχέτω"
http://www.stoa.org/sol-entries/iota/717,"Ἴσχειν"
http://www.stoa.org/sol-entries/iota/718,"Ἰσχιάζειν"
http://www.stoa.org/sol-entries/iota/719,"Ἰσχίον"
http://www.stoa.org/sol-entries/iota/720,"Ἰσχνομυθίας"
http://www.stoa.org/sol-entries/iota/721,"Ἰσχνομυθοῦντες"
http://www.stoa.org/sol-entries/iota/722,"Ἴσχω"
http://www.stoa.org/sol-entries/iota/723,"Ἰσχύων"
http://www.stoa.org/sol-entries/iota/724,"Ἰσχύων"
http://www.stoa.org/sol-entries/iota/725,"Ἰσχυρὰν θέρμην"
http://www.stoa.org/sol-entries/iota/726,"Ἰσχυρίζετο"
http://www.stoa.org/sol-entries/iota/727,"Ἰσχυρίσκος"
http://www.stoa.org/sol-entries/iota/728,"Ἰσχυρογνώμων"
http://www.stoa.org/sol-entries/iota/729,"Ἰσχυρόν"
http://www.stoa.org/sol-entries/iota/730,"Ἰσχυρός"
http://www.stoa.org/sol-entries/iota/731,"Ἰσχυρότατος"
http://www.stoa.org/sol-entries/iota/732,"Ἰσχύς"
http://www.stoa.org/sol-entries/iota/733,"Ἰταβύριον"
http://www.stoa.org/sol-entries/iota/734,"Ἰταλιώδης"
http://www.stoa.org/sol-entries/iota/735,"Ἰταλία"
http://www.stoa.org/sol-entries/iota/736,"Ἰταμός"
http://www.stoa.org/sol-entries/iota/737,"Ἴτε"
http://www.stoa.org/sol-entries/iota/738,"Ἰτέα"
http://www.stoa.org/sol-entries/iota/739,"Ἰτεαῖς"
http://www.stoa.org/sol-entries/iota/740,"Ἰτέον"
http://www.stoa.org/sol-entries/iota/741,"Ἴτην"
http://www.stoa.org/sol-entries/iota/742,"Ἴτης"
http://www.stoa.org/sol-entries/iota/743,"Ἴτης"
http://www.stoa.org/sol-entries/iota/744,"Ἰτητέον"
http://www.stoa.org/sol-entries/iota/745,"Ἰτρία"
http://www.stoa.org/sol-entries/iota/746,"Ἰτρόγαλα"
http://www.stoa.org/sol-entries/iota/747,"Ἴτρον"
http://www.stoa.org/sol-entries/iota/748,"Ἴτω"
http://www.stoa.org/sol-entries/iota/749,"Ἰτώνη"
http://www.stoa.org/sol-entries/iota/750,"Ἰτωνίς"
http://www.stoa.org/sol-entries/iota/751,"Ἰτυκαῖος"
http://www.stoa.org/sol-entries/iota/752,"Ἰτύλος"
http://www.stoa.org/sol-entries/iota/753,"Ἰτυμονῆα"
